"code","name","years","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"LUX","Luxembourg","(1990,1995]",1993,1,0.000418,0.000232,0.00059,0.993094,0.9931,0.993088,75.342,78.68,71.89,5244.8,2702.6,2542.2,0,1
"LUX","Luxembourg","(1990,1995]",1993,3,0.000234,0,0.00046,0.992152,0.992476,0.991852,73.412,76.728,69.98,5011.2,2566.6,2444.6,0,1
"LUX","Luxembourg","(1990,1995]",1993,7,0.000176,8.4e-05,0.00026,0.991004,0.991768,0.990274,69.496,72.78,66.088,4565.2,2345.2,2220,0,1
"LUX","Luxembourg","(1990,1995]",1993,8,0.000224,0,0.000438,0.99083,0.991684,0.990016,68.508,71.786,65.106,4504.8,2311.8,2193,0,1
"LUX","Luxembourg","(1990,1995]",1993,10,0.00022,9e-05,0.000344,0.990386,0.991502,0.989326,66.538,69.798,63.146,4509,2301.2,2207.8,0,1
"LUX","Luxembourg","(1990,1995]",1993,13,4.6e-05,0,9e-05,0.989776,0.991238,0.988378,63.58,66.818,60.208,4410,2257.8,2152.2,0,1
"LUX","Luxembourg","(1990,1995]",1993,14,0.000138,9.4e-05,0.000178,0.98973,0.991238,0.98829,62.584,65.818,59.214,4308.4,2198.6,2109.8,0,1
"LUX","Luxembourg","(1990,1995]",1993,17,0.000572,9.6e-05,0.001018,0.988618,0.99029,0.987032,59.65,62.88,56.286,4245.2,2181.6,2063.6,0,1
"LUX","Luxembourg","(1990,1995]",1993,30,0.000968,0.000288,0.001622,0.976942,0.984338,0.969938,47.286,50.222,44.164,6955.2,3534.2,3421,0,1
"LUX","Luxembourg","(1995,2000]",1998,8,0,0,0,0.99343,0.99345,0.993406,69.604,72.658,66.4,5243.6,2682.4,2561.2,0,1
"LUX","Luxembourg","(1995,2000]",1998,18,0.000258,9.2e-05,0.00042,0.991554,0.99206,0.991068,59.724,62.75,56.542,4639.6,2375,2264.6,0,1
"LUX","Luxembourg","(1995,2000]",1998,21,0.000868,8.2e-05,0.00164,0.989722,0.991022,0.988476,56.83,59.814,53.686,4805.2,2416.8,2388.4,0,1
"LUX","Luxembourg","(1995,2000]",1998,22,0.000692,0.00016,0.001216,0.988864,0.990942,0.986854,55.88,58.82,52.776,4899.4,2471,2428.4,0,1
"LUX","Luxembourg","(1995,2000]",1998,33,0.000932,0.000328,0.001508,0.97943,0.985476,0.973574,45.362,48.108,42.416,7475.6,3818,3657.6,0,1
"LUX","Luxembourg","(2000,2005]",2003,1,0.00036,7.6e-05,0.000626,0.995572,0.995712,0.99544,77.818,80.706,74.806,5517.2,2857.4,2659.8,0,1
"LUX","Luxembourg","(2000,2005]",2003,6,3.4e-05,0,6.6e-05,0.994412,0.99499,0.993872,72.902,75.76,69.922,5776.8,2961.8,2815,0,1
"LUX","Luxembourg","(2000,2005]",2003,7,0.000102,0,0.000202,0.994378,0.99499,0.993804,71.904,74.76,68.926,5821.8,2977.4,2844.4,0,1
"LUX","Luxembourg","(2000,2005]",2003,11,7.2e-05,0,0.00014,0.993762,0.994354,0.993202,67.95,70.804,64.968,5586.2,2870.8,2715.4,0,1
"LUX","Luxembourg","(2000,2005]",2003,20,0.000614,0.000156,0.00105,0.99096,0.992538,0.989472,59.126,61.924,56.188,5156,2636.2,2519.8,0,1
"LUX","Luxembourg","(2000,2005]",2003,22,0.000644,0.000156,0.001114,0.989304,0.991772,0.98697,57.222,59.972,54.328,5266.2,2671,2595.2,0,1
"LUX","Luxembourg","(2000,2005]",2003,24,0.000574,0.000144,0.001004,0.98801,0.991178,0.984994,55.294,58.006,52.434,5438,2732.4,2705.6,0,1
"LUX","Luxembourg","(2000,2005]",2003,26,0.000678,0.000134,0.001214,0.986742,0.99069,0.982968,53.366,56.034,50.542,5876,2952.2,2923.8,0,1
"LUX","Luxembourg","(2000,2005]",2003,40,0.000978,0.000574,0.001372,0.974814,0.983466,0.966444,39.926,42.386,37.276,7723.6,3926.2,3797.4,0,1
"LUX","Luxembourg","(2005,2010]",2008,5,7e-05,0,0.000134,0.99652,0.996786,0.996258,75.376,77.768,72.852,5816.2,3014,2802.2,0,1
"LUX","Luxembourg","(2005,2010]",2008,13,6.6e-05,0,0.000128,0.995918,0.996244,0.995608,67.42,69.804,64.896,6029.2,3083.8,2945.4,0,1
"LUX","Luxembourg","(2005,2010]",2008,15,1e-04,7e-05,0.000132,0.995686,0.996038,0.995352,65.436,67.818,62.914,5882.6,3010.4,2872.2,0,1
"LUX","Luxembourg","(2005,2010]",2008,20,0.000364,0.00015,0.000568,0.99423,0.994824,0.993668,60.526,62.9,58.014,5560.4,2837.8,2722.6,0,1
"LUX","Luxembourg","(2005,2010]",2008,21,0.000632,0.000148,0.001098,0.993872,0.994674,0.993104,59.546,61.91,57.046,5630,2877,2753,0,1
"LUX","Luxembourg","(2005,2010]",2008,37,0.000782,0.000354,0.001206,0.984662,0.988852,0.980548,44.024,46.222,41.666,7974.6,3994.6,3980,0,1
"LUX","Luxembourg","(2005,2010]",2008,40,8e-04,0.00044,0.00115,0.981972,0.987092,0.976944,41.14,43.298,38.814,8279.6,4195.4,4084.2,0,1
"LUX","Luxembourg","(2005,2010]",2008,41,0.000904,0.00039,0.001406,0.981186,0.986658,0.975824,40.172,42.316,37.856,8367.4,4260.4,4107,0,1
"LUX","Luxembourg","(2010,2015]",2013,3,3.2e-05,0,6.2e-05,0.996474,0.997134,0.995854,78.716,80.958,76.402,6113.2,3127.6,2985.6,0,1
"LUX","Luxembourg","(2010,2015]",2013,5,6.6e-05,0,0.000126,0.99628,0.997002,0.995598,76.732,78.97,74.422,5990.8,3062.6,2928.2,0,1
"LUX","Luxembourg","(2010,2015]",2013,8,3.4e-05,0,6.4e-05,0.99602,0.996868,0.995218,73.75,75.98,71.452,6019.8,3111.8,2908,0,1
"LUX","Luxembourg","(2010,2015]",2013,13,3.2e-05,0,6e-05,0.995694,0.996602,0.994838,68.774,70.998,66.476,6263.8,3197.6,3066.2,0,1
"LUX","Luxembourg","(2010,2015]",2013,19,0.00025,6.2e-05,0.000424,0.994302,0.995454,0.993216,62.866,65.078,60.578,6322.8,3231.2,3091.6,0,1
"LUX","Luxembourg","(2010,2015]",2013,21,0.000302,6.6e-05,0.000528,0.99371,0.995064,0.992434,60.904,63.102,58.624,6455.4,3317.6,3137.8,0,1
"LUX","Luxembourg","(2010,2015]",2013,29,0.000452,0.00015,0.00075,0.990946,0.993338,0.988684,53.06,55.204,50.832,7906.8,3953,3953.8,0,1
"LUX","Luxembourg","(2010,2015]",2013,39,0.000842,0.000444,0.001238,0.985658,0.989632,0.981828,43.316,45.386,41.15,8303,4181.4,4121.6,0,1
"LUX","Luxembourg","(2010,2015]",2013,42,0.000828,0.000518,0.001122,0.982992,0.987726,0.978418,40.428,42.472,38.286,8666,4420.2,4245.8,0,1
"LUX","Luxembourg","(2010,2015]",2013,44,0.001112,0.000652,0.001552,0.981106,0.986388,0.976026,38.504,40.528,36.382,8792.6,4489.8,4302.8,0,1
"LUX","Luxembourg","(2015,2020]",2018,2,0.000152,6.2e-05,0.000238,0.995776,0.996644,0.994938,80.458,82.688,78.214,6552.2,3357,3195.2,0,1
"LUX","Luxembourg","(2015,2020]",2018,5,3e-05,0,6e-05,0.995378,0.996332,0.994464,77.488,79.714,75.252,6598,3382,3216,0,1
"LUX","Luxembourg","(2015,2020]",2018,30,0.000326,0.000132,0.000514,0.990914,0.99343,0.98852,52.76,54.898,50.602,9272.2,4684.2,4588,0,1
"LUX","Luxembourg","(2015,2020]",2018,35,0.000458,0.000294,0.000622,0.98915,0.992294,0.986138,47.852,49.956,45.72,9430,4727.4,4702.6,0,1
"LUX","Luxembourg","(2015,2020]",2018,37,0.000398,0.00017,0.00062,0.988248,0.991584,0.985042,45.892,47.99,43.764,9456.8,4768.8,4688,0,1
"LUX","Luxembourg","(2015,2020]",2018,48,0.001762,0.000936,0.00254,0.978334,0.98409,0.972812,35.292,37.308,33.238,9305,4805.2,4499.8,0,1
"NLD","Netherlands","(1845,1850]",1848,59,0.0262,0.02378,0.02919,0.37843,0.39177,0.36499,14.72,15.01,14.36,20313,8871,11442,0,1
"NLD","Netherlands","(1845,1850]",1848,60,0.02942,0.02621,0.03363,0.36865,0.38256,0.35449,14.1,14.36,13.77,19604,8414,11190,0,1
"NLD","Netherlands","(1845,1850]",1848,79,0.13274,0.12958,0.13709,0.10483,0.11202,0.09714,5.32,5.41,5.2,4271,1812,2459,0,1
"NLD","Netherlands","(1895,1900]",1898,5,0.005056,0.0049,0.005212,0.780286,0.794772,0.766574,57.552,58.274,56.814,116388,58489.8,57898.2,0,1
"NLD","Netherlands","(1900,1905]",1903,38,0.006182,0.00628,0.006084,0.689316,0.702624,0.676764,31.852,32.538,31.154,63579.6,31237.2,32342.4,0,1
"NLD","Netherlands","(1905,1910]",1908,47,0.008234,0.007672,0.00881,0.68848,0.697702,0.679844,24.954,25.534,24.348,52123.4,25771.4,26352,0,1
"NLD","Netherlands","(1910,1915]",1913,23,0.003482,0.003238,0.003734,0.812386,0.82418,0.801176,45.592,45.93,45.244,101794.6,50454.6,51340,0,1
"NLD","Netherlands","(1910,1915]",1913,24,0.00357,0.00339,0.003754,0.809564,0.821516,0.798192,44.75,45.074,44.41,99552.8,49157.2,50395.6,0,1
"NLD","Netherlands","(1910,1915]",1913,25,0.003532,0.003348,0.00372,0.806678,0.818738,0.795202,43.908,44.226,43.576,98005.4,48324.4,49681,0,1
"NLD","Netherlands","(1920,1925]",1923,8,0.001344,0.001168,0.00151,0.897992,0.90804,0.888512,60.35,60.43,60.258,150459,76277.6,74181.4,0,1
"NLD","Netherlands","(1920,1925]",1923,9,0.00129,0.001196,0.001378,0.896786,0.90698,0.887172,59.432,59.498,59.35,148741.8,75269.2,73472.6,0,1
"NLD","Netherlands","(1920,1925]",1923,11,0.001168,0.00106,0.001278,0.894508,0.904792,0.88481,57.58,57.642,57.506,146765,74073.4,72691.6,0,1
"NLD","Netherlands","(1920,1925]",1923,24,0.002982,0.002912,0.003052,0.868652,0.879296,0.858582,46.066,46.096,46.028,118752,58780,59972,0,1
"NLD","Netherlands","(1920,1925]",1923,27,0.003026,0.00308,0.00297,0.860554,0.870964,0.850718,43.486,43.522,43.438,112352.6,55344.6,57008,0,1
"NLD","Netherlands","(1920,1925]",1923,29,0.003194,0.003458,0.002924,0.8555,0.865628,0.845938,41.738,41.786,41.68,106089.2,52103,53986.2,0,1
"NLD","Netherlands","(1920,1925]",1923,30,0.003214,0.003382,0.00304,0.852772,0.862646,0.84347,40.868,40.924,40.798,103213,50622.6,52590.4,0,1
"NLD","Netherlands","(1920,1925]",1923,36,0.003804,0.004182,0.003414,0.835348,0.843308,0.827974,35.658,35.79,35.506,91606.8,45037.2,46569.6,0,1
"NLD","Netherlands","(1920,1925]",1923,48,0.006884,0.007122,0.006632,0.787192,0.79144,0.783562,25.442,25.72,25.142,71780,35200.2,36579.8,0,1
"NLD","Netherlands","(1925,1930]",1928,22,0.002638,0.002514,0.002764,0.892968,0.903236,0.88326,48.282,48.332,48.228,136333.8,67511.4,68822.4,0,1
"NLD","Netherlands","(1925,1930]",1928,23,0.002636,0.002444,0.002834,0.890618,0.90097,0.880818,47.414,47.452,47.362,134117.8,66393.6,67724.2,0,1
"NLD","Netherlands","(1925,1930]",1928,24,0.002636,0.002656,0.002616,0.888276,0.898774,0.878328,46.532,46.566,46.494,131630.8,65118.4,66512.4,0,1
"NLD","Netherlands","(1925,1930]",1928,25,0.002646,0.00272,0.00257,0.88594,0.896392,0.876034,45.656,45.69,45.612,128252.2,63343.2,64909,0,1
"NLD","Netherlands","(1925,1930]",1928,26,0.002674,0.002728,0.002618,0.883598,0.89396,0.873788,44.776,44.812,44.73,124911,61584.8,63326.2,0,1
"NLD","Netherlands","(1925,1930]",1928,27,0.002712,0.002708,0.002718,0.881238,0.891526,0.8715,43.894,43.932,43.844,121923.6,60022.8,61900.8,0,1
"NLD","Netherlands","(1925,1930]",1928,28,0.002826,0.002902,0.00275,0.87885,0.889114,0.869136,43.014,43.05,42.964,118962.2,58440.4,60521.8,0,1
"NLD","Netherlands","(1925,1930]",1928,30,0.002694,0.002828,0.002554,0.873876,0.883906,0.86439,41.25,41.3,41.194,114659,56306.8,58352.2,0,1
"NLD","Netherlands","(1925,1930]",1928,32,0.002952,0.003092,0.002812,0.86891,0.878648,0.859718,39.482,39.54,39.412,110466,54160.4,56305.6,0,1
"NLD","Netherlands","(1925,1930]",1928,33,0.003026,0.003256,0.002788,0.866346,0.875934,0.857304,38.596,38.662,38.522,107110,52499.4,54610.6,0,1
"NLD","Netherlands","(1925,1930]",1928,35,0.003236,0.003494,0.00297,0.861072,0.870116,0.852582,36.826,36.91,36.732,101360.4,49640,51720.4,0,1
"NLD","Netherlands","(1925,1930]",1928,36,0.003524,0.003806,0.003226,0.858288,0.867082,0.850052,35.944,36.04,35.84,98605.8,48329.4,50276.4,0,1
"NLD","Netherlands","(1925,1930]",1928,43,0.004694,0.00495,0.004432,0.834748,0.841092,0.828986,29.854,30.04,29.658,85696.2,42103.4,43592.8,0,1
"NLD","Netherlands","(1925,1930]",1928,45,0.005222,0.005246,0.00519,0.826784,0.83262,0.82153,28.132,28.336,27.918,81714.8,40155.8,41559,0,1
"NLD","Netherlands","(1925,1930]",1928,49,0.007302,0.007286,0.00732,0.807498,0.812292,0.803288,24.756,24.992,24.502,76603,37649.2,38953.8,0,1
"NLD","Netherlands","(1930,1935]",1933,22,0.002006,0.001824,0.002186,0.9187,0.927348,0.910548,49.2,49.314,49.076,144216.8,71699.2,72517.6,0,1
"NLD","Netherlands","(1930,1935]",1933,24,0.002118,0.001968,0.002272,0.914964,0.923812,0.90661,47.398,47.498,47.282,141240.4,69775.2,71465.2,0,1
"NLD","Netherlands","(1930,1935]",1933,25,0.00214,0.00203,0.00225,0.91303,0.921996,0.904554,46.496,46.592,46.39,139549.6,68774.8,70774.8,0,1
"NLD","Netherlands","(1930,1935]",1933,26,0.002124,0.00209,0.002162,0.911078,0.920128,0.902518,45.594,45.686,45.494,137150.6,67489,69661.6,0,1
"NLD","Netherlands","(1930,1935]",1933,28,0.002196,0.00229,0.002094,0.90712,0.916138,0.898594,43.788,43.88,43.686,132197.4,64999.4,67198,0,1
"NLD","Netherlands","(1930,1935]",1933,29,0.002272,0.002306,0.002236,0.905134,0.914042,0.896716,42.882,42.978,42.778,129709.6,63753,65956.6,0,1
"NLD","Netherlands","(1930,1935]",1933,30,0.002382,0.002412,0.00235,0.903082,0.911938,0.89471,41.98,42.08,41.874,126290.2,62008.8,64281.4,0,1
"NLD","Netherlands","(1930,1935]",1933,31,0.002448,0.002652,0.002236,0.900936,0.909742,0.892612,41.08,41.18,40.97,123033.8,60351,62682.8,0,1
"NLD","Netherlands","(1930,1935]",1933,32,0.002458,0.002596,0.002314,0.898732,0.907332,0.89062,40.178,40.286,40.06,120095.6,58879.6,61216,0,1
"NLD","Netherlands","(1930,1935]",1933,33,0.00261,0.002754,0.002458,0.896526,0.904982,0.888564,39.274,39.39,39.152,117167.4,57371.6,59795.8,0,1
"NLD","Netherlands","(1930,1935]",1933,34,0.0027,0.002868,0.002524,0.894196,0.902496,0.886384,38.376,38.498,38.248,114866.6,56286.4,58580.2,0,1
"NLD","Netherlands","(1930,1935]",1933,38,0.003052,0.003274,0.002826,0.88378,0.891294,0.876776,34.802,34.954,34.644,105292.4,51586,53706.4,0,1
"NLD","Netherlands","(1930,1935]",1933,39,0.00347,0.003686,0.003242,0.88109,0.88838,0.874302,33.908,34.066,33.74,102482.4,50188.8,52293.6,0,1
"NLD","Netherlands","(1930,1935]",1933,40,0.003592,0.003706,0.003474,0.878036,0.88511,0.87147,33.024,33.19,32.848,99469.8,48727.6,50742.2,0,1
"NLD","Netherlands","(1930,1935]",1933,42,0.003792,0.003898,0.003682,0.87175,0.87841,0.8656,31.256,31.436,31.066,94037,46215.4,47821.6,0,1
"NLD","Netherlands","(1930,1935]",1933,45,0.004842,0.004858,0.004822,0.861,0.867208,0.855304,28.626,28.824,28.42,89073.6,43847.2,45226.4,0,1
"NLD","Netherlands","(1930,1935]",1933,48,0.005718,0.00558,0.00586,0.847652,0.853512,0.842306,26.054,26.26,25.836,83374,40988,42386,0,1
"NLD","Netherlands","(1935,1940]",1938,9,0.00088,0.000756,0.001002,0.945896,0.952238,0.939916,61.592,62.184,61.004,164312.4,83723.6,80588.8,0,1
"NLD","Netherlands","(1935,1940]",1938,10,0.000762,0.000674,0.000844,0.945062,0.951514,0.938974,60.646,61.23,60.066,163296.4,83089.4,80207,0,1
"NLD","Netherlands","(1935,1940]",1938,19,0.001708,0.00132,0.002084,0.936024,0.943234,0.929216,52.182,52.724,51.64,149919.6,76129.8,73789.8,0,1
"NLD","Netherlands","(1935,1940]",1938,20,0.001906,0.001324,0.002476,0.93443,0.94199,0.927284,51.268,51.794,50.748,144373.4,73227,71146.4,0,1
"NLD","Netherlands","(1935,1940]",1938,21,0.002044,0.0015,0.002574,0.932652,0.940742,0.924996,50.368,50.862,49.872,145866.8,73842,72024.8,0,1
"NLD","Netherlands","(1935,1940]",1938,22,0.001966,0.001514,0.002414,0.93075,0.939338,0.922624,49.47,49.936,48.998,147567.4,74504.4,73063,0,1
"NLD","Netherlands","(1935,1940]",1938,23,0.001854,0.001506,0.002192,0.928922,0.937916,0.920412,48.566,49.01,48.114,148410,74776.2,73633.8,0,1
"NLD","Netherlands","(1935,1940]",1938,24,0.001966,0.001592,0.002334,0.927206,0.936504,0.918398,47.654,48.084,47.218,146873.2,73725.8,73147.4,0,1
"NLD","Netherlands","(1935,1940]",1938,25,0.00201,0.00172,0.002298,0.925386,0.935018,0.916262,46.746,47.158,46.326,146287,73130.6,73156.4,0,1
"NLD","Netherlands","(1935,1940]",1938,26,0.001946,0.001678,0.00221,0.923534,0.93341,0.914166,45.84,46.242,45.43,144565.6,71987,72578.6,0,1
"NLD","Netherlands","(1935,1940]",1938,27,0.001984,0.001732,0.002238,0.92174,0.931844,0.912152,44.928,45.318,44.532,142699.6,70818.8,71880.8,0,1
"NLD","Netherlands","(1935,1940]",1938,28,0.002106,0.001848,0.002368,0.919916,0.930232,0.910126,44.014,44.396,43.628,140549.6,69509.6,71040,0,1
"NLD","Netherlands","(1935,1940]",1938,29,0.002072,0.001922,0.002224,0.917982,0.928512,0.907982,43.104,43.474,42.73,139704.4,68918,70786.4,0,1
"NLD","Netherlands","(1935,1940]",1938,30,0.00224,0.002024,0.002466,0.916084,0.926732,0.905972,42.194,42.56,41.824,138042.2,67977.6,70064.6,0,1
"NLD","Netherlands","(1935,1940]",1938,31,0.002166,0.002016,0.002318,0.914036,0.924862,0.903748,41.288,41.644,40.926,135631.2,66710.8,68920.4,0,1
"NLD","Netherlands","(1935,1940]",1938,32,0.002386,0.002228,0.00255,0.912064,0.922998,0.901664,40.376,40.726,40.016,133003.8,65378.8,67625,0,1
"NLD","Netherlands","(1935,1940]",1938,33,0.002448,0.002296,0.002602,0.909892,0.920944,0.899378,39.474,39.816,39.116,130666.2,64226.6,66439.6,0,1
"NLD","Netherlands","(1935,1940]",1938,35,0.002604,0.00251,0.002706,0.90529,0.916606,0.894518,37.668,38.002,37.326,124750.6,61254.4,63496.2,0,1
"NLD","Netherlands","(1935,1940]",1938,36,0.002808,0.002724,0.002898,0.902938,0.914306,0.892108,36.766,37.094,36.424,121465,59585.8,61879.2,0,1
"NLD","Netherlands","(1935,1940]",1938,38,0.002942,0.002876,0.003012,0.897868,0.909138,0.887146,34.966,35.302,34.624,115506.6,56573.8,58932.8,0,1
"NLD","Netherlands","(1935,1940]",1938,39,0.00317,0.003124,0.003218,0.89523,0.906522,0.88448,34.068,34.4,33.728,113166,55469.8,57696.2,0,1
"NLD","Netherlands","(1935,1940]",1938,40,0.003316,0.003268,0.003368,0.892398,0.903694,0.881642,33.174,33.506,32.832,111140.4,54513.6,56626.8,0,1
"NLD","Netherlands","(1935,1940]",1938,41,0.003378,0.003326,0.003428,0.889448,0.900748,0.878688,32.282,32.614,31.942,108844.4,53344.2,55500.2,0,1
"NLD","Netherlands","(1935,1940]",1938,42,0.003762,0.003688,0.003838,0.886452,0.897758,0.875686,31.39,31.72,31.052,106859,52343,54516,0,1
"NLD","Netherlands","(1935,1940]",1938,43,0.003878,0.00378,0.003982,0.883124,0.894452,0.872334,30.506,30.836,30.168,103452.8,50706.6,52746.2,0,1
"NLD","Netherlands","(1945,1950]",1948,18,0.000958,0.000734,0.001168,0.94951,0.956326,0.943104,55.544,56.39,54.692,162655.4,82767.6,79887.8,0,1
"NLD","Netherlands","(1945,1950]",1948,20,0.001374,0.00081,0.001924,0.947472,0.954826,0.940554,53.66,54.476,52.84,159933,80959.2,78973.8,0,1
"NLD","Netherlands","(1945,1950]",1948,22,0.001906,0.000998,0.002804,0.944332,0.953134,0.936024,51.838,52.568,51.088,159835.6,80340.6,79495,0,1
"NLD","Netherlands","(1945,1950]",1948,23,0.00177,0.001016,0.00252,0.942536,0.952188,0.933406,50.936,51.622,50.23,159843,80060,79783,0,1
"NLD","Netherlands","(1945,1950]",1948,24,0.001506,0.001082,0.001932,0.940876,0.951226,0.931062,50.022,50.672,49.356,159943.6,79758.8,80184.8,0,1
"NLD","Netherlands","(1945,1950]",1948,26,0.001384,0.001114,0.001656,0.938082,0.949054,0.92766,48.17,48.788,47.534,156238.6,77777.8,78460.8,0,1
"NLD","Netherlands","(1945,1950]",1948,28,0.001466,0.001324,0.001608,0.93548,0.94687,0.92464,46.302,46.898,45.686,145960.8,72478.2,73482.6,0,1
"NLD","Netherlands","(1945,1950]",1948,29,0.00141,0.001166,0.001658,0.934118,0.94562,0.92316,45.366,45.958,44.756,141882.8,70431.8,71451,0,1
"NLD","Netherlands","(1945,1950]",1948,39,0.00224,0.002136,0.002344,0.918494,0.930872,0.90666,36.052,36.602,35.48,131761.6,64412,67349.6,0,1
"NLD","Netherlands","(1945,1950]",1948,42,0.002774,0.002518,0.003042,0.911904,0.924586,0.899752,33.302,33.844,32.738,125746.2,61377.4,64368.8,0,1
"NLD","Netherlands","(1945,1950]",1948,45,0.003536,0.003198,0.003888,0.903784,0.9171,0.890978,30.582,31.106,30.048,117971,57481.4,60489.6,0,1
"NLD","Netherlands","(1950,1955]",1953,18,0.000628,0.00042,0.000828,0.963708,0.968666,0.959044,56.65,57.686,55.61,160118.4,81664.4,78454,0,1
"NLD","Netherlands","(1950,1955]",1953,19,0.000652,0.000436,0.00086,0.963102,0.968258,0.95825,55.686,56.708,54.656,160315.6,81580.8,78734.8,0,1
"NLD","Netherlands","(1950,1955]",1953,20,0.000702,0.000492,0.000902,0.962478,0.967836,0.957428,54.724,55.734,53.704,161544.2,82052.8,79491.4,0,1
"NLD","Netherlands","(1950,1955]",1953,25,0.000866,0.000618,0.001114,0.95868,0.96516,0.95255,49.928,50.88,48.964,155328.2,77690.4,77637.8,0,1
"NLD","Netherlands","(1950,1955]",1953,27,0.00092,0.000686,0.001162,0.956978,0.963942,0.950368,48.016,48.944,47.076,155192.2,76963,78229.2,0,1
"NLD","Netherlands","(1950,1955]",1953,29,0.00099,0.000864,0.001116,0.955216,0.962556,0.948222,46.106,47.014,45.178,155864,76871,78993,0,1
"NLD","Netherlands","(1955,1960]",1958,22,0.000738,0.00042,0.001046,0.968126,0.973494,0.963042,53.3,54.74,51.862,156215,79570.2,76644.8,0,1
"NLD","Netherlands","(1955,1960]",1958,27,0.000746,0.000564,0.00093,0.964432,0.971074,0.958132,48.496,49.868,47.114,155794.6,78344.4,77450.2,0,1
"NLD","Netherlands","(1955,1960]",1958,48,0.003752,0.00309,0.00445,0.932384,0.943406,0.921634,28.706,29.94,27.46,127900,62244.6,65655.4,0,1
"NLD","Netherlands","(1960,1965]",1963,44,0.002466,0.001956,0.00299,0.948048,0.959184,0.93733,32.488,34.354,30.642,136068.2,66880,69188.2,0,1
"NLD","Netherlands","(1980,1985]",1983,19,0.000542,0.000294,0.00078,0.985914,0.988224,0.983718,58.23,61.414,55.01,253499.6,129539,123960.6,0,1
"NLD","Netherlands","(1980,1985]",1983,37,0.000978,0.000734,0.001206,0.974248,0.980202,0.96859,40.808,43.83,37.72,220510.2,113803,106707.2,0,1
"NLD","Netherlands","(1985,1990]",1988,26,0.000544,0.000332,0.000754,0.984052,0.987408,0.980846,51.91,54.902,48.808,254682.8,129986.8,124696,0,1
"NLD","Netherlands","(2005,2010]",2008,24,0.000316,0.00017,0.00046,0.991808,0.993244,0.990428,56.992,58.878,54.928,195698.8,98555.8,97143,0,1
"NOR","Norway","(1845,1850]",1848,0,0.114076,0.10348,0.124304,1,1,1,47.078,48.71,45.472,38269.2,19443.6,18825.6,1,1
"NOR","Norway","(1845,1850]",1848,2,0.02749,0.027056,0.027914,0.850172,0.860414,0.84043,53.24,54.482,51.966,33516.8,17024.8,16492,1,1
"NOR","Norway","(1845,1850]",1848,7,0.007272,0.007332,0.007212,0.784234,0.793712,0.775218,52.562,53.908,51.184,29060.4,14610.8,14449.6,1,1
