"code","name","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"AUS","Australia",1945,23,0.00099,0.00128,0.00071,0.94532,0.95241,0.93854,49.06,50.55,47.66,128493.42,64346.3,64147.12,0,1
"AUS","Australia",1945,24,0.00121,0.00124,0.00119,0.94438,0.95119,0.93788,48.11,49.62,46.69,124038.63,62167.67,61870.96,0,1
"AUS","Australia",1945,27,0.00143,0.00165,0.00121,0.94079,0.94705,0.93483,45.28,46.83,43.84,116881.92,57740.55,59141.37,0,1
"AUS","Australia",1945,28,0.00162,0.0016,0.00164,0.93944,0.94549,0.93369,44.35,45.9,42.89,118600,58648.77,59951.23,0,1
"AUS","Australia",1946,14,0.00076,0.00056,0.00096,0.95509,0.95974,0.95069,57.03,59.02,55.19,111906.03,56979.45,54926.58,0,1
"AUS","Australia",1946,15,0.00091,0.00065,0.00116,0.95436,0.9592,0.94979,56.07,58.05,54.24,117994.24,59896.71,58097.53,0,1
"AUS","Australia",1946,17,0.00104,0.00062,0.00146,0.95242,0.95782,0.9473,54.18,56.13,52.38,121889.31,61597.53,60291.78,0,1
"AUS","Australia",1946,22,0.00135,0.00119,0.0015,0.94619,0.95309,0.93959,49.52,51.4,47.79,124533.97,62093.42,62440.55,0,1
"AUS","Australia",1946,23,0.00148,0.00138,0.00158,0.94491,0.95196,0.93818,48.59,50.46,46.86,126792.61,63244.66,63547.95,0,1
"AUS","Australia",1946,24,0.0014,0.00135,0.00145,0.94351,0.95064,0.9367,47.66,49.53,45.94,127893.42,63947.12,63946.3,0,1
"AUS","Australia",1946,31,0.00176,0.00155,0.00197,0.93287,0.93994,0.92611,41.16,43.05,39.42,123602.47,61100,62502.47,0,1
"AUS","Australia",1946,34,0.00208,0.0019,0.00225,0.92727,0.93473,0.92013,38.4,40.28,36.67,115212.33,58253.7,56958.63,0,1
"AUS","Australia",1947,15,0.00073,0.00051,0.00094,0.95745,0.96325,0.95195,56.48,58.6,54.52,111906.03,56979.45,54926.58,0,1
"AUS","Australia",1947,21,0.00143,0.00107,0.00179,0.95116,0.95903,0.94367,50.83,52.84,48.97,124643.84,62299.18,62344.66,0,1
"AUS","Australia",1947,22,0.00129,0.001,0.00159,0.9498,0.95801,0.94198,49.9,51.9,48.05,123709.04,61753.7,61955.34,0,1
"AUS","Australia",1947,31,0.00153,0.00119,0.00188,0.93672,0.94586,0.92796,41.53,43.5,39.71,120774.52,59638.08,61136.44,0,1
"AUS","Australia",1948,4,0.00091,0.00073,0.00108,0.96703,0.97138,0.96292,66.79,69.08,64.67,139079.72,70839.45,68240.27,0,1
"AUS","Australia",1948,19,0.0011,0.00052,0.00166,0.95604,0.96331,0.94915,52.47,54.6,50.49,121241.37,61198.36,60043.01,0,1
"AUS","Australia",1948,21,0.00114,0.00064,0.00164,0.95376,0.96209,0.94584,50.59,52.67,48.66,122891.78,61897.53,60994.25,0,1
"AUS","Australia",1948,23,0.00145,0.00085,0.00204,0.95125,0.96044,0.9425,48.72,50.76,46.83,124015.62,62158.63,61856.99,0,1
"AUS","Australia",1949,3,0.0012,0.00099,0.0014,0.97055,0.97397,0.9673,68.18,70.69,65.88,152447.94,77952.05,74495.89,0,1
"AUS","Australia",1949,25,0.00115,0.00082,0.00147,0.95125,0.95996,0.94296,47.31,49.55,45.25,126452.05,63704.93,62747.12,0,1
"AUS","Australia",1949,26,0.00135,0.00089,0.00181,0.95015,0.95918,0.94157,46.37,48.59,44.32,128658.63,64804.93,63853.7,0,1
"AUS","Australia",1950,2,0.00143,0.00102,0.00181,0.97232,0.97541,0.96939,68.96,71.52,66.61,183406.03,93926.58,89479.45,0,1
"AUS","Australia",1950,33,0.00153,0.00112,0.00195,0.93928,0.95083,0.92837,39.77,41.92,37.78,121661.92,60807.4,60854.52,0,1
"AUS","Australia",1953,33,0.00141,0.00109,0.0017,0.94313,0.95504,0.93205,40.25,42.54,38.12,128243.56,65626.3,62617.26,0,1
"AUS","Australia",1960,26,0.00109,0.00053,0.00162,0.96044,0.96859,0.95279,47.5,50.28,44.91,126202.46,65852.05,60350.41,0,1
"AUS","Australia",1980,77,0.05689,0.04131,0.07964,0.52641,0.64457,0.41522,8.83,9.74,7.42,48513.62,19663.27,28850.35,0,1
"AUS","Australia",1992,31,0.00093,0.00039,0.00147,0.97793,0.9849,0.9712,47.91,50.54,45.25,296403.53,148685.28,147718.25,0,1
"AUS","Australia",1993,42,0.00137,0.00099,0.00175,0.96743,0.97806,0.95709,37.88,40.34,35.35,260676.68,131106.41,129570.27,0,1
"AUS","Australia",1999,50,0.00255,0.00176,0.00333,0.95307,0.96698,0.93943,31.7,33.83,29.48,254630.74,128553.86,126076.88,0,1
"AUS","Australia",2008,53,0.0031,0.00201,0.00421,0.95597,0.96837,0.94378,30.59,32.32,28.78,270329.47,133988.02,136341.45,0,1
"AUT","Austria",1961,13,0.00032,0.00017,0.00047,0.95804,0.96395,0.95246,59.71,62.45,56.66,110417,56665,53752,0,1
"AUT","Austria",1969,23,0.00102,0.00028,0.00172,0.9583,0.96754,0.94953,49.86,52.6,46.78,78987,40155,38832,0,1
"AUT","Austria",1982,11,0.00016,9e-05,0.00023,0.98351,0.98643,0.98071,63.35,66.61,59.71,111701,57193,54508,0,1
"AUT","Austria",1994,10,0.00017,7e-05,0.00027,0.99163,0.99261,0.99069,67.18,70.22,63.79,94143,48256,45887,0,1
"AUT","Austria",1996,12,8e-05,0,0.00017,0.99275,0.99315,0.99237,65.58,68.62,62.22,94743,48563,46180,0,1
"AUT","Austria",1997,34,0.00081,0.00037,0.00124,0.98005,0.98712,0.97321,44.66,47.41,41.55,140359,71945,68414,0,1
"AUT","Austria",2002,31,0.00051,0.00023,0.00079,0.9846,0.99014,0.97922,48.85,51.34,46.04,125412,62901,62511,0,1
"AUT","Austria",2003,8,5e-05,0,0.00011,0.99412,0.99468,0.99358,71.31,73.97,68.4,93692,48011,45681,0,1
"AUT","Austria",2003,37,8e-04,0.00048,0.00112,0.97979,0.98595,0.97381,43.09,45.47,40.42,142065,72391,69674,0,1
"AUT","Austria",2007,38,0.00074,4e-04,0.00108,0.9823,0.98883,0.97592,43.25,45.57,40.68,141186,71515,69671,0,1
"AUT","Austria",2012,33,0.00043,0.00017,0.00069,0.98759,0.99126,0.98403,48.65,50.9,46.24,104498,52505,51993,0,1
"AUT","Austria",2013,39,0.00077,0.00038,0.00117,0.98469,0.98941,0.9801,43.01,45.25,40.61,113975,56158,57817,0,1
"AUT","Austria",2015,7,4e-05,0,7e-05,0.99616,0.99656,0.99579,74.47,76.87,71.96,79793,40791,39002,0,1
"AUT","Austria",2015,8,5e-05,0,1e-04,0.99613,0.99656,0.99572,73.47,75.87,70.97,81543,41513,40030,0,1
"AUT","Austria",2016,24,0.00027,1e-04,0.00043,0.99246,0.994,0.99103,58.15,60.4,55.77,118047,60472,57575,0,1
"AUT","Austria",2019,6,6e-05,0,0.00011,0.99619,0.99666,0.99574,76.22,78.48,73.87,84648,43720,40928,0,1
"AUT","Austria",2019,34,0.00053,0.00023,0.00081,0.98828,0.9918,0.98494,48.69,50.77,46.48,120774,60931,59843,0,1
"BEL","Belgium",1841,55,0.01779,0.01701,0.0187,0.42066,0.41368,0.42752,17.58,17.91,17.21,29489.6,13787.95,15701.65,0,1
"BEL","Belgium",1841,58,0.02398,0.02224,0.02596,0.3954,0.39029,0.40016,15.6,15.89,15.28,29013.79,13549.6,15464.19,0,1
"BEL","Belgium",1841,59,0.02528,0.02355,0.02724,0.38603,0.38171,0.38991,14.97,15.24,14.67,29674.6,13964.95,15709.65,0,1
"BEL","Belgium",1841,65,0.04106,0.03898,0.04332,0.31756,0.31695,0.31742,11.51,11.7,11.3,19898.67,9579.42,10319.25,0,1
"BEL","Belgium",1841,69,0.05702,0.05564,0.0585,0.26092,0.26316,0.25785,9.56,9.67,9.44,18259.35,8854.12,9405.23,0,1
"BEL","Belgium",1842,45,0.01159,0.01214,0.01105,0.47129,0.45949,0.48322,23.99,24.4,23.53,57328.38,28791.9,28536.48,0,1
"BEL","Belgium",1842,46,0.01186,0.01198,0.01174,0.46586,0.45395,0.47791,23.26,23.7,22.79,40293.25,19849.99,20443.26,0,1
"BEL","Belgium",1842,55,0.01912,0.01811,0.02035,0.40031,0.39293,0.40701,17.28,17.63,16.91,39525.49,18141.5,21383.99,0,1
"BEL","Belgium",1842,56,0.01957,0.01862,0.02067,0.39273,0.38587,0.39882,16.61,16.94,16.25,28872.71,13484.24,15388.47,0,1
"BEL","Belgium",1842,60,0.02992,0.02858,0.03144,0.35584,0.35132,0.35937,14.11,14.4,13.8,28912.93,13581.99,15330.94,0,1
"BEL","Belgium",1842,79,0.13339,0.13141,0.1357,0.10379,0.10719,0.09971,5.23,5.32,5.13,6732.85,3098.32,3634.53,0,1
"BEL","Belgium",1843,0,0.16517,0.14821,0.18155,1,1,1,40.38,40.26,40.5,119945.23,60915.5,59029.73,0,1
"BEL","Belgium",1843,46,0.01194,0.01204,0.01185,0.48677,0.47405,0.49964,23.73,24.11,23.31,56736.77,28503.87,28232.9,0,1
"BEL","Belgium",1843,47,0.01256,0.01241,0.01272,0.48099,0.46838,0.49375,23.01,23.4,22.59,39725.98,19568.3,20157.68,0,1
"BEL","Belgium",1843,56,0.01941,0.01862,0.02036,0.41251,0.40388,0.42069,17.05,17.38,16.68,38869.1,17823.19,21045.91,0,1
"BEL","Belgium",1843,57,0.02028,0.01949,0.0212,0.40458,0.39643,0.41221,16.37,16.69,16.02,28197.34,13153.19,15044.15,0,1
"BEL","Belgium",1843,60,0.0293,0.02712,0.03178,0.37591,0.36971,0.38135,14.5,14.79,14.18,27499.17,12793.64,14705.53,0,1
"BEL","Belgium",1843,61,0.03013,0.02764,0.03297,0.36505,0.35982,0.36942,13.91,14.18,13.63,28044.09,13155.4,14888.69,0,1
"BEL","Belgium",1843,62,0.03064,0.02851,0.03301,0.35422,0.35001,0.35744,13.33,13.56,13.07,28797.93,13820.21,14977.72,0,1
"BEL","Belgium",1843,67,0.04575,0.04517,0.04638,0.29364,0.29287,0.29324,10.54,10.7,10.36,17989.03,8615.79,9373.24,0,1
"BEL","Belgium",1843,69,0.05967,0.05801,0.0615,0.26509,0.2648,0.26429,9.56,9.72,9.39,16803.26,7967.61,8835.65,0,1
"BEL","Belgium",1843,70,0.06424,0.06198,0.06674,0.24973,0.24987,0.24852,9.12,9.27,8.95,15921.46,7604.22,8317.24,0,1
"BEL","Belgium",1843,71,0.06635,0.06416,0.06872,0.23419,0.23485,0.23247,8.69,8.84,8.53,16188.23,7823.79,8364.44,0,1
"BEL","Belgium",1843,72,0.06848,0.06633,0.07079,0.21915,0.22025,0.21703,8.26,8.39,8.11,15111.05,7266.15,7844.9,0,1
"BEL","Belgium",1843,76,0.09311,0.09104,0.09547,0.15891,0.16158,0.15534,6.62,6.7,6.52,11498.06,5375.14,6122.92,0,1
"BEL","Belgium",1843,77,0.10026,0.09951,0.1011,0.14477,0.14751,0.14118,6.22,6.29,6.13,8352.43,3962.43,4390,0,1
"BEL","Belgium",1844,0,0.1546,0.13727,0.17142,1,1,1,41.91,41.75,42.05,117063.92,59587.88,57476.04,0,1
"BEL","Belgium",1844,67,0.04726,0.0448,0.05001,0.30217,0.30114,0.30205,9.97,10.07,9.85,24083.89,11504.99,12578.9,0,1
"BEL","Belgium",1845,54,0.01822,0.0171,0.01962,0.44017,0.42906,0.45104,17.71,18.19,17.18,34921.64,15503.27,19418.37,0,1
"BEL","Belgium",1852,65,0.0382,0.03689,0.03987,0.3349,0.33473,0.33404,11.34,11.59,11.06,28187.16,12557.04,15630.12,0,1
"BEL","Belgium",1853,56,0.01995,0.01884,0.02104,0.42894,0.42658,0.43142,15.83,16.11,15.51,45111.97,22519.53,22592.44,0,1
"BEL","Belgium",1860,2,0.01863,0.01875,0.01852,0.80842,0.82343,0.79418,53.63,53.38,53.87,107353.57,53897.16,53456.41,0,1
"BEL","Belgium",1860,3,0.01257,0.01253,0.0126,0.79349,0.80814,0.77961,53.63,53.38,53.87,109747.67,54438.73,55308.94,0,1
"BEL","Belgium",1860,4,0.00998,0.00977,0.0102,0.78358,0.79808,0.76985,53.3,53.04,53.54,85195.64,42897.37,42298.27,0,1
"BEL","Belgium",1860,46,0.01258,0.01108,0.01407,0.55888,0.55751,0.56026,23.86,24.52,23.21,48361.47,24095.23,24266.24,0,1
"BEL","Belgium",1863,49,0.01304,0.01159,0.01449,0.49059,0.49031,0.49098,21.62,22.15,21.11,46374.82,23076.16,23298.66,0,1
"BEL","Belgium",1864,49,0.01381,0.01234,0.01524,0.46902,0.46635,0.47173,21.05,21.64,20.47,49989.19,25202.74,24786.45,0,1
"BEL","Belgium",1864,50,0.01478,0.01307,0.01649,0.46259,0.46063,0.4646,20.34,20.9,19.78,45708.04,22731.09,22976.95,0,1
"BEL","Belgium",1864,54,0.01862,0.01621,0.02104,0.43396,0.43538,0.43258,17.54,17.99,17.09,41348.98,20583.38,20765.6,0,1
"BEL","Belgium",1868,7,0.0064,0.00633,0.00648,0.714,0.72607,0.7024,51.97,52.32,51.62,101730.13,51010.97,50719.16,0,1
"BEL","Belgium",1868,8,0.00463,0.00435,0.0049,0.70944,0.72149,0.69786,51.3,51.65,50.95,103044.51,51694.63,51349.88,0,1
"BEL","Belgium",1868,9,0.00393,0.00375,0.00411,0.70617,0.71835,0.69445,50.53,50.88,50.2,99189.44,49588.91,49600.53,0,1
"BEL","Belgium",1868,10,0.00388,0.00391,0.00384,0.7034,0.71567,0.6916,49.73,50.06,49.4,96401.83,48310.08,48091.75,0,1
"BEL","Belgium",1868,54,0.01742,0.01535,0.01951,0.46725,0.47844,0.4565,18.38,18.97,17.8,42074.81,20809.44,21265.37,0,1
"BEL","Belgium",1868,66,0.04049,0.03792,0.04311,0.33686,0.35657,0.31824,10.95,11.18,10.7,33208.49,16307.97,16900.52,0,1
"BEL","Belgium",1869,7,0.00589,0.00588,0.0059,0.7183,0.72698,0.71005,51.62,51.88,51.36,100931.36,50954.25,49977.11,0,1
"BEL","Belgium",1869,8,0.00382,0.00358,0.00407,0.71408,0.72271,0.70588,50.92,51.18,50.66,101413.28,50783.04,50630.24,0,1
"BEL","Belgium",1869,9,0.00333,0.00315,0.00352,0.71135,0.72013,0.70301,50.12,50.36,49.87,102627.18,51439.43,51187.75,0,1
"BEL","Belgium",1869,10,0.00376,0.00378,0.00374,0.70899,0.71787,0.70054,49.28,49.52,49.04,98940.68,49439.17,49501.51,0,1
"BEL","Belgium",1869,54,0.01737,0.0152,0.01952,0.4668,0.47435,0.45954,18.16,18.73,17.6,45131.44,22580.23,22551.21,0,1
"BEL","Belgium",1869,55,0.0189,0.01658,0.02125,0.45877,0.4672,0.45066,17.47,18.01,16.94,41274.94,20403.65,20871.29,0,1
"BEL","Belgium",1869,58,0.02242,0.01997,0.0249,0.43161,0.44267,0.42094,15.48,15.92,15.03,41667.98,20628.92,21039.06,0,1
"BEL","Belgium",1869,67,0.04623,0.04319,0.04935,0.3197,0.33691,0.30331,10.2,10.38,10,31732.36,15549.96,16182.4,0,1
"BEL","Belgium",1874,7,0.00591,0.00527,0.00655,0.74524,0.7549,0.73606,52.47,53.2,51.78,108413.13,54107.62,54305.51,0,1
"BEL","Belgium",1874,8,0.00505,0.0041,0.00598,0.74085,0.75094,0.73126,51.78,52.48,51.12,105157.23,53124.17,52033.06,0,1
"BEL","Belgium",1874,9,0.00436,0.00367,0.00505,0.73712,0.74786,0.72689,51.04,51.69,50.42,103759.81,52262.15,51497.66,0,1
"BEL","Belgium",1874,10,0.00378,0.00357,0.004,0.73391,0.74512,0.72323,50.26,50.88,49.67,104893.21,52710.67,52182.54,0,1
"BEL","Belgium",1874,11,0.00345,0.00366,0.00325,0.73113,0.74247,0.72035,49.45,50.06,48.87,100728.62,50546.75,50181.87,0,1
"BEL","Belgium",1874,49,0.01392,0.01199,0.01579,0.53335,0.54294,0.52429,21.86,22.76,20.98,51227.76,26170.97,25056.79,0,1
"BEL","Belgium",1875,6,0.007,0.00716,0.00684,0.72174,0.73294,0.71115,51.95,52.72,51.23,110417.15,56050.11,54367.04,0,1
"BEL","Belgium",1875,7,0.00611,0.00521,0.00699,0.71671,0.72771,0.7063,51.31,52.09,50.57,111010.91,56066.58,54944.33,0,1
"BEL","Belgium",1875,8,0.00521,0.00394,0.00647,0.71234,0.72393,0.70138,50.62,51.36,49.93,108591.17,54184.25,54406.92,0,1
"BEL","Belgium",1875,9,0.00448,0.00354,0.0054,0.70864,0.72109,0.69686,49.89,50.56,49.25,105031.01,53031.15,51999.86,0,1
"BEL","Belgium",1878,6,0.00636,0.0064,0.00631,0.75338,0.76491,0.74246,52.33,53.28,51.45,112150.09,56423.47,55726.62,0,1
"BEL","Belgium",1881,12,0.00292,0.00279,0.00306,0.73133,0.74267,0.72046,48.1,49.19,47.08,106621,54103,52518,0,1
"BEL","Belgium",1882,8,0.00384,0.004,0.00368,0.75217,0.76409,0.74085,52.11,53.17,51.11,124381.16,62462.47,61918.69,0,1
"BEL","Belgium",1883,7,0.00509,0.00511,0.00507,0.75437,0.76479,0.74451,52.11,53.33,50.97,127218.7,64202.91,63015.79,0,1
"BEL","Belgium",1884,6,0.00619,0.00602,0.00635,0.74454,0.75807,0.7317,53.02,53.95,52.15,129479.02,65569.24,63909.78,0,1
"BEL","Belgium",1884,7,0.00461,0.00466,0.00455,0.73995,0.75352,0.72707,52.35,53.27,51.47,130203.76,64794.4,65409.36,0,1
"BEL","Belgium",1884,8,0.0039,0.00411,0.00368,0.73655,0.75001,0.72377,51.59,52.52,50.71,126727.45,63948.91,62778.54,0,1
"BEL","Belgium",1887,7,0.00412,0.00429,0.00394,0.75797,0.77155,0.74503,53.36,54.52,52.27,125492.95,62942.43,62550.52,0,1
"BEL","Belgium",1887,8,0.00339,0.00348,0.00331,0.75486,0.76824,0.74209,52.58,53.75,51.47,125771.58,63496.26,62275.32,0,1
"BEL","Belgium",1888,7,0.00425,0.00422,0.00429,0.74211,0.75731,0.72764,53.13,54.43,51.91,124599.08,62317.19,62281.89,0,1
"BEL","Belgium",1888,11,0.00253,0.00269,0.00238,0.73184,0.74683,0.71757,49.85,51.17,48.61,128859.33,64589.51,64269.82,0,1
"BEL","Belgium",1890,7,0.00447,0.00423,0.00471,0.73425,0.75008,0.71913,52.7,54.08,51.39,132353.67,66873.14,65480.53,0,1
"BEL","Belgium",1890,8,0.00348,0.00358,0.00337,0.73097,0.74691,0.71575,51.93,53.31,50.63,130037.74,65258.41,64779.33,0,1
"BEL","Belgium",1890,10,0.00267,0.00259,0.00275,0.72611,0.74167,0.71125,50.27,51.68,48.95,125402.08,62907.3,62494.78,0,1
"BEL","Belgium",1890,11,0.00257,0.00252,0.00261,0.72417,0.73975,0.70929,49.41,50.81,48.08,124749.71,62684.66,62065.05,0,1
"BEL","Belgium",1890,12,0.0027,0.00272,0.00269,0.72232,0.73789,0.70744,48.53,49.94,47.21,127077.13,64079.64,62997.49,0,1
"BEL","Belgium",1891,8,0.00335,0.00343,0.00327,0.73107,0.74559,0.71722,51.78,53.08,50.56,131775,66558,65217,0,1
"BEL","Belgium",1891,27,0.00644,0.00609,0.00678,0.66544,0.67835,0.65315,36.78,38.26,35.39,94457,47419,47038,0,1
"BEL","Belgium",1891,29,0.00676,0.00647,0.00706,0.657,0.6702,0.64444,35.24,36.71,33.86,85234,42693,42541,0,1
"BEL","Belgium",1893,14,0.00306,0.00299,0.00313,0.71718,0.72998,0.70499,47.29,48.42,46.2,123894.65,62201.2,61693.45,0,1
"BEL","Belgium",1897,8,0.00291,0.00282,0.00299,0.77886,0.79181,0.76655,54.39,55.58,53.24,128699.67,64353.35,64346.32,0,1
"BEL","Belgium",1897,10,0.002,0.00207,0.00193,0.77444,0.78735,0.76217,52.69,53.89,51.54,128700.2,64410.92,64289.28,0,1
"BEL","Belgium",1897,32,0.00637,0.0061,0.00665,0.69972,0.70954,0.6904,34.96,36.41,33.55,90359.06,45331.2,45027.86,0,1
"BEL","Belgium",1897,38,0.0079,0.00727,0.00853,0.67006,0.68069,0.65995,30.37,31.82,28.96,78190.82,38873.38,39317.44,0,1
"BEL","Belgium",1897,49,0.01172,0.00927,0.01424,0.60009,0.6187,0.58219,22.24,23.44,21.05,54639.7,26875.58,27764.12,0,1
"BEL","Belgium",1898,10,0.0023,0.00223,0.00237,0.76059,0.77589,0.74612,52.87,54.11,51.66,131093.31,66034.95,65058.36,0,1
"BEL","Belgium",1898,29,0.00554,0.00539,0.00569,0.70086,0.71433,0.68814,37.43,38.84,36.07,98276.16,49997.35,48278.81,0,1
"BEL","Belgium",1898,35,0.00699,0.00654,0.00744,0.67512,0.68803,0.66292,32.74,34.21,31.33,83099.25,41530.42,41568.83,0,1
"BEL","Belgium",1898,39,0.00755,0.00643,0.0087,0.65498,0.66824,0.64244,29.69,31.16,28.26,77504.75,38519.37,38985.38,0,1
"BEL","Belgium",1899,11,0.00214,0.00223,0.00205,0.74131,0.75432,0.72892,51.25,52.47,50.07,130858.58,65933.62,64924.96,0,1
"BEL","Belgium",1899,12,0.00196,0.00213,0.0018,0.73972,0.75263,0.72743,50.36,51.58,49.18,128285.71,64257.4,64028.31,0,1
"BEL","Belgium",1900,11,0.00216,0.00222,0.00211,0.7501,0.76605,0.73496,50.82,51.91,49.77,127929.53,63959.79,63969.74,0,1
"BEL","Belgium",1900,14,0.00259,0.00257,0.00262,0.74503,0.76037,0.73047,48.16,49.29,47.06,129826.98,65077.41,64749.57,0,1
"BEL","Belgium",1900,33,0.00665,0.0065,0.0068,0.67267,0.68521,0.66076,33.21,34.54,31.91,95356.03,47386.47,47969.56,0,1
"BEL","Belgium",1907,13,0.00185,0.00202,0.00168,0.79307,0.80716,0.7796,51.01,52.01,50.02,139507.67,69659.06,69848.61,0,1
"BEL","Belgium",1908,11,0.00172,0.0017,0.00174,0.77783,0.79226,0.76405,52.55,53.5,51.61,148948.58,74890.74,74057.84,0,1
"BEL","Belgium",1952,16,0.00062,0.00035,0.00089,0.94298,0.94932,0.93699,55.99,58.14,53.85,115019.68,58016.98,57002.7,0,1
"BEL","Belgium",1953,5,0.00059,0.00038,8e-04,0.95266,0.95776,0.94787,66.73,69,64.47,139702.16,71256.46,68445.7,0,1
"BEL","Belgium",1953,17,0.00062,0.00032,0.00092,0.94703,0.95331,0.9411,55.09,57.3,52.9,115138.11,58028.98,57109.13,0,1
"BEL","Belgium",1954,16,0.00055,0.00031,0.00078,0.94733,0.95383,0.94118,56.32,58.51,54.15,115362.83,58383.41,56979.42,0,1
"BEL","Belgium",1956,23,0.0011,4e-04,0.0018,0.94546,0.95434,0.93698,49.62,51.91,47.35,128950.25,64707.55,64242.7,0,1
"BEL","Belgium",1957,32,0.00133,0.00084,0.00181,0.93771,0.94902,0.92689,41.3,43.42,39.15,135702.59,68446.53,67256.06,0,1
"BEL","Belgium",1961,31,0.00129,0.00058,0.002,0.94901,0.95996,0.9385,42.86,45.32,40.39,128351.42,64147.28,64204.14,0,1
"BEL","Belgium",1966,32,0.00103,0.00063,0.00143,0.95219,0.96212,0.94271,41.72,44.27,39.17,122890.3,61805.65,61084.65,0,1
"BEL","Belgium",2003,15,2e-04,8e-05,0.00032,0.99361,0.99438,0.99287,63.81,66.64,60.88,121920,62462,59458,0,1
"BEL","Belgium",2013,34,0.00055,0.00021,0.00089,0.98651,0.99035,0.98275,47.34,49.58,44.99,146363,73700,72663,0,1
"BEL","Belgium",2014,23,0.00046,0.00013,0.00079,0.99246,0.99439,0.99061,58.63,60.95,56.22,143493,72080,71413,0,1
"BEL","Belgium",2020,21,0.00029,0.00011,0.00045,0.99412,0.99461,0.99366,60.24,62.48,57.99,129776,66499,63277,0,1
"BGR","Bulgaria",1947,84,0.14725,0.13417,0.1607,0.11424,0.13163,0.09778,5.07,5.22,4.91,5180.08,2538.76,2641.32,0,1
"BGR","Bulgaria",1947,87,0.18921,0.17717,0.20229,0.06942,0.08119,0.05851,4.41,4.54,4.27,2218.7,1113.84,1104.86,0,1
"BGR","Bulgaria",1947,89,0.18945,0.17981,0.19953,0.04653,0.05595,0.03811,4.1,4.15,4.04,1344.82,646.79,698.03,0,1
"BGR","Bulgaria",1947,92,0.23359,0.22992,0.23731,0.02383,0.02935,0.01899,3.66,3.63,3.69,1113.24,530.2,583.04,0,1
"BGR","Bulgaria",1947,95,0.27712,0.28138,0.27226,0.01121,0.01378,0.00896,3.22,3.16,3.29,574.69,247.27,327.42,0,1
"BGR","Bulgaria",1947,96,0.29024,0.29543,0.28429,0.00848,0.01038,0.00681,3.1,3.04,3.17,730.71,348.4,382.31,0,1
"BGR","Bulgaria",1947,97,0.30373,0.30989,0.29664,0.00633,0.00771,0.00512,2.98,2.92,3.06,260.2,118.59,141.61,0,1
"BGR","Bulgaria",1947,98,0.31757,0.32472,0.30929,0.00466,0.00564,0.0038,2.87,2.8,2.95,236.31,106.26,130.05,0,1
"BGR","Bulgaria",1947,99,0.33174,0.33991,0.32224,0.00339,0.00406,0.00278,2.76,2.69,2.85,191,88.05,102.95,0,1
"BGR","Bulgaria",1947,100,0.34623,0.35545,0.33547,0.00242,0.00288,0.00201,2.66,2.59,2.75,152.53,70.71,81.82,0,1
"BGR","Bulgaria",1947,101,0.361,0.37129,0.34895,0.00171,0.00201,0.00143,2.57,2.49,2.66,114.2,52.83,61.37,0,1
"BGR","Bulgaria",1947,102,0.37605,0.38741,0.36269,0.00119,0.00138,0.00101,2.48,2.4,2.57,85.19,39.53,45.66,0,1
"BGR","Bulgaria",1947,103,0.39134,0.40378,0.37665,0.00081,0.00093,7e-04,2.39,2.32,2.49,62.58,28.89,33.69,0,1
"BGR","Bulgaria",1947,104,0.40685,0.42038,0.39082,0.00054,0.00062,0.00048,2.31,2.24,2.41,45.84,21.27,24.57,0,1
"BGR","Bulgaria",1947,105,0.42254,0.43715,0.40518,0.00036,4e-04,0.00032,2.24,2.17,2.34,33.57,15.51,18.06,0,1
"BGR","Bulgaria",1947,106,0.43839,0.45407,0.4197,0.00023,0.00026,0.00021,2.17,2.1,2.27,23.46,10.55,12.91,0,1
"BGR","Bulgaria",1947,107,0.45436,0.47109,0.43436,0.00015,0.00016,0.00014,2.11,2.04,2.21,16.31,7.19,9.12,0,1
"BGR","Bulgaria",1947,108,0.47042,0.48818,0.44914,9e-05,1e-04,9e-05,2.06,1.98,2.15,11.29,4.97,6.32,0,1
"BGR","Bulgaria",1947,109,0.48654,0.5053,0.46401,6e-05,6e-05,6e-05,2.02,1.94,2.11,7.35,3.28,4.07,0,1
"BGR","Bulgaria",1948,97,0.2962,0.29499,0.29756,0.00726,0.00841,0.00615,3.05,3.06,3.05,535.7,266.4,269.3,0,1
"BGR","Bulgaria",1948,98,0.30934,0.30825,0.31056,0.00539,0.00625,0.00456,2.94,2.95,2.94,182.2,84.59,97.61,0,1
"BGR","Bulgaria",1948,99,0.3228,0.32184,0.32387,0.00395,0.00458,0.00333,2.84,2.84,2.83,173.31,79.26,94.05,0,1
"BGR","Bulgaria",1948,100,0.33655,0.33574,0.33747,0.00285,0.00331,0.0024,2.74,2.74,2.73,144.48,68.39,76.09,0,1
"BGR","Bulgaria",1948,101,0.3506,0.34993,0.35135,0.00203,0.00236,0.00171,2.64,2.64,2.64,108.61,51.55,57.06,0,1
"BGR","Bulgaria",1948,102,0.3649,0.36439,0.36548,0.00142,0.00166,0.0012,2.55,2.55,2.55,80.43,38.24,42.19,0,1
"BGR","Bulgaria",1948,103,0.37945,0.37909,0.37984,0.00098,0.00115,0.00083,2.46,2.47,2.46,59.51,28.55,30.96,0,1
