PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
USA,02,m,16,1,E,1,7,1957,71,O,1207422,.,.,.,1
USA,02,m,17,1,E,1,7,1957,71,O,1149194,.,.,.,1
USA,02,m,18,1,E,1,7,1957,71,O,1070294,.,.,.,1
USA,02,m,19,1,E,1,7,1957,71,O,1035334,.,.,.,1
USA,02,m,20,1,E,1,7,1957,71,O,969594,.,.,.,1
USA,02,m,21,1,E,1,7,1957,71,O,973412,.,.,.,1
USA,02,m,22,1,E,1,7,1957,71,O,985429,.,.,.,1
USA,02,m,23,1,E,1,7,1957,71,O,965411,.,.,.,1
USA,02,m,24,1,E,1,7,1957,71,O,986153,.,.,.,1
USA,02,m,25,1,E,1,7,1957,71,O,1031041,.,.,.,1
USA,02,m,26,1,E,1,7,1957,71,O,1116909,.,.,.,1
USA,02,m,27,1,E,1,7,1957,71,O,1152043,.,.,.,1
USA,02,m,28,1,E,1,7,1957,71,O,1121031,.,.,.,1
USA,02,m,29,1,E,1,7,1957,71,O,1142976,.,.,.,1
USA,02,m,30,1,E,1,7,1957,71,O,1158302,.,.,.,1
USA,02,m,31,1,E,1,7,1957,71,O,1183261,.,.,.,1
USA,02,m,32,1,E,1,7,1957,71,O,1189659,.,.,.,1
USA,02,m,33,1,E,1,7,1957,71,O,1211681,.,.,.,1
USA,02,m,34,1,E,1,7,1957,71,O,1201097,.,.,.,1
USA,02,m,35,1,E,1,7,1957,71,O,1229491,.,.,.,1
USA,02,m,36,1,E,1,7,1957,71,O,1221742,.,.,.,1
USA,02,m,37,1,E,1,7,1957,71,O,1196923,.,.,.,1
USA,02,m,38,1,E,1,7,1957,71,O,1136320,.,.,.,1
USA,02,m,39,1,E,1,7,1957,71,O,1141525,.,.,.,1
USA,02,m,40,1,E,1,7,1957,71,O,1133035,.,.,.,1
USA,02,m,41,1,E,1,7,1957,71,O,1117754,.,.,.,1
USA,02,m,42,1,E,1,7,1957,71,O,1097597,.,.,.,1
USA,02,m,43,1,E,1,7,1957,71,O,1090733,.,.,.,1
USA,02,m,44,1,E,1,7,1957,71,O,1087881,.,.,.,1
USA,02,m,45,1,E,1,7,1957,71,O,1063530,.,.,.,1
USA,02,m,46,1,E,1,7,1957,71,O,1037569,.,.,.,1
USA,02,m,47,1,E,1,7,1957,71,O,1034225,.,.,.,1
USA,02,m,48,1,E,1,7,1957,71,O,1026991,.,.,.,1
USA,02,m,49,1,E,1,7,1957,71,O,988685,.,.,.,1
USA,02,m,50,1,E,1,7,1957,71,O,948816,.,.,.,1
USA,02,m,51,1,E,1,7,1957,71,O,923256,.,.,.,1
USA,02,m,52,1,E,1,7,1957,71,O,894746,.,.,.,1
USA,02,m,53,1,E,1,7,1957,71,O,870162,.,.,.,1
USA,02,m,54,1,E,1,7,1957,71,O,841019,.,.,.,1
USA,02,m,55,1,E,1,7,1957,71,O,809261,.,.,.,1
USA,02,m,56,1,E,1,7,1957,71,O,805176,.,.,.,1
USA,02,m,57,1,E,1,7,1957,71,O,790549,.,.,.,1
USA,02,m,58,1,E,1,7,1957,71,O,772154,.,.,.,1
USA,02,m,59,1,E,1,7,1957,71,O,733860,.,.,.,1
USA,02,m,60,1,E,1,7,1957,71,O,710791,.,.,.,1
USA,02,m,61,1,E,1,7,1957,71,O,696834,.,.,.,1
USA,02,m,62,1,E,1,7,1957,71,O,677636,.,.,.,1
USA,02,m,63,1,E,1,7,1957,71,O,656268,.,.,.,1
USA,02,m,64,1,E,1,7,1957,71,O,639139,.,.,.,1
USA,02,m,65,1,E,1,7,1957,71,O,613162,.,.,.,1
USA,02,m,66,1,E,1,7,1957,71,O,577021,.,.,.,1
USA,02,m,67,1,E,1,7,1957,71,O,559118,.,.,.,1
USA,02,m,68,1,E,1,7,1957,71,O,540534,.,.,.,1
USA,02,m,69,1,E,1,7,1957,71,O,515000,.,.,.,1
USA,02,m,70,1,E,1,7,1957,71,O,473455,.,.,.,1
USA,02,m,71,1,E,1,7,1957,71,O,439581,.,.,.,1
USA,02,m,72,1,E,1,7,1957,71,O,410015,.,.,.,1
USA,02,m,73,1,E,1,7,1957,71,O,379685,.,.,.,1
USA,02,m,74,1,E,1,7,1957,71,O,337777,.,.,.,1
USA,02,m,75,1,E,1,7,1957,71,O,306493,.,.,.,1
USA,02,m,76,1,E,1,7,1957,71,O,274363,.,.,.,1
USA,02,m,77,1,E,1,7,1957,71,O,247609,.,.,.,1
USA,02,m,78,1,E,1,7,1957,71,O,217446,.,.,.,1
USA,02,m,79,1,E,1,7,1957,71,O,195175,.,.,.,1
USA,02,m,80,1,E,1,7,1957,71,O,170914,.,.,.,1
USA,02,m,81,1,E,1,7,1957,71,O,151727,.,.,.,1
USA,02,m,82,1,E,1,7,1957,71,O,124381,.,.,.,1
USA,02,m,83,1,E,1,7,1957,71,O,100994,.,.,.,1
USA,02,m,84,1,E,1,7,1957,71,O,80560,.,.,.,1
USA,02,m,85,+,E,1,7,1957,71,O,336889,.,.,.,1
USA,02,f,0,1,E,1,7,1958,71,O,1988811,.,.,.,1
USA,02,f,1,1,E,1,7,1958,71,O,1991670,.,.,.,1
USA,02,f,2,1,E,1,7,1958,71,O,1933374,.,.,.,1
USA,02,f,3,1,E,1,7,1958,71,O,1911449,.,.,.,1
USA,02,f,4,1,E,1,7,1958,71,O,1886589,.,.,.,1
USA,02,f,5,1,E,1,7,1958,71,O,1845091,.,.,.,1
USA,02,f,6,1,E,1,7,1958,71,O,1794713,.,.,.,1
USA,02,f,7,1,E,1,7,1958,71,O,1766222,.,.,.,1
USA,02,f,8,1,E,1,7,1958,71,O,1680039,.,.,.,1
USA,02,f,9,1,E,1,7,1958,71,O,1683653,.,.,.,1
USA,02,f,10,1,E,1,7,1958,71,O,1695782,.,.,.,1
USA,02,f,11,1,E,1,7,1958,71,O,1831973,.,.,.,1
USA,02,f,12,1,E,1,7,1958,71,O,1335026,.,.,.,1
USA,02,f,13,1,E,1,7,1958,71,O,1347446,.,.,.,1
USA,02,f,14,1,E,1,7,1958,71,O,1389802,.,.,.,1
USA,02,f,15,1,E,1,7,1958,71,O,1452801,.,.,.,1
USA,02,f,16,1,E,1,7,1958,71,O,1267878,.,.,.,1
USA,02,f,17,1,E,1,7,1958,71,O,1192135,.,.,.,1
USA,02,f,18,1,E,1,7,1958,71,O,1137088,.,.,.,1
USA,02,f,19,1,E,1,7,1958,71,O,1107099,.,.,.,1
USA,02,f,20,1,E,1,7,1958,71,O,1101031,.,.,.,1
USA,02,f,21,1,E,1,7,1958,71,O,1070357,.,.,.,1
USA,02,f,22,1,E,1,7,1958,71,O,1061844,.,.,.,1
USA,02,f,23,1,E,1,7,1958,71,O,1086293,.,.,.,1
USA,02,f,24,1,E,1,7,1958,71,O,1036476,.,.,.,1
USA,02,f,25,1,E,1,7,1958,71,O,1047248,.,.,.,1
USA,02,f,26,1,E,1,7,1958,71,O,1109431,.,.,.,1
USA,02,f,27,1,E,1,7,1958,71,O,1161400,.,.,.,1
USA,02,f,28,1,E,1,7,1958,71,O,1165119,.,.,.,1
USA,02,f,29,1,E,1,7,1958,71,O,1164802,.,.,.,1
USA,02,f,30,1,E,1,7,1958,71,O,1204562,.,.,.,1
USA,02,f,31,1,E,1,7,1958,71,O,1223111,.,.,.,1
USA,02,f,32,1,E,1,7,1958,71,O,1220508,.,.,.,1
USA,02,f,33,1,E,1,7,1958,71,O,1267618,.,.,.,1
USA,02,f,34,1,E,1,7,1958,71,O,1282200,.,.,.,1
USA,02,f,35,1,E,1,7,1958,71,O,1254520,.,.,.,1
USA,02,f,36,1,E,1,7,1958,71,O,1300818,.,.,.,1
USA,02,f,37,1,E,1,7,1958,71,O,1302976,.,.,.,1
USA,02,f,38,1,E,1,7,1958,71,O,1220386,.,.,.,1
USA,02,f,39,1,E,1,7,1958,71,O,1187729,.,.,.,1
USA,02,f,40,1,E,1,7,1958,71,O,1198386,.,.,.,1
USA,02,f,41,1,E,1,7,1958,71,O,1175586,.,.,.,1
USA,02,f,42,1,E,1,7,1958,71,O,1139758,.,.,.,1
USA,02,f,43,1,E,1,7,1958,71,O,1139346,.,.,.,1
USA,02,f,44,1,E,1,7,1958,71,O,1135182,.,.,.,1
USA,02,f,45,1,E,1,7,1958,71,O,1120164,.,.,.,1
USA,02,f,46,1,E,1,7,1958,71,O,1091353,.,.,.,1
USA,02,f,47,1,E,1,7,1958,71,O,1065832,.,.,.,1
USA,02,f,48,1,E,1,7,1958,71,O,1064982,.,.,.,1
USA,02,f,49,1,E,1,7,1958,71,O,1039051,.,.,.,1
USA,02,f,50,1,E,1,7,1958,71,O,994421,.,.,.,1
USA,02,f,51,1,E,1,7,1958,71,O,961538,.,.,.,1
USA,02,f,52,1,E,1,7,1958,71,O,938513,.,.,.,1
USA,02,f,53,1,E,1,7,1958,71,O,903146,.,.,.,1
USA,02,f,54,1,E,1,7,1958,71,O,878417,.,.,.,1
USA,02,f,55,1,E,1,7,1958,71,O,859404,.,.,.,1
USA,02,f,56,1,E,1,7,1958,71,O,827272,.,.,.,1
USA,02,f,57,1,E,1,7,1958,71,O,831559,.,.,.,1
USA,02,f,58,1,E,1,7,1958,71,O,828916,.,.,.,1
USA,02,f,59,1,E,1,7,1958,71,O,784858,.,.,.,1
USA,02,f,60,1,E,1,7,1958,71,O,753833,.,.,.,1
USA,02,f,61,1,E,1,7,1958,71,O,747374,.,.,.,1
USA,02,f,62,1,E,1,7,1958,71,O,737482,.,.,.,1
USA,02,f,63,1,E,1,7,1958,71,O,714924,.,.,.,1
USA,02,f,64,1,E,1,7,1958,71,O,700363,.,.,.,1
USA,02,f,65,1,E,1,7,1958,71,O,692149,.,.,.,1
USA,02,f,66,1,E,1,7,1958,71,O,666451,.,.,.,1
USA,02,f,67,1,E,1,7,1958,71,O,627252,.,.,.,1
USA,02,f,68,1,E,1,7,1958,71,O,609895,.,.,.,1
USA,02,f,69,1,E,1,7,1958,71,O,594748,.,.,.,1
USA,02,f,70,1,E,1,7,1958,71,O,550498,.,.,.,1
USA,02,f,71,1,E,1,7,1958,71,O,508875,.,.,.,1
USA,02,f,72,1,E,1,7,1958,71,O,483278,.,.,.,1
USA,02,f,73,1,E,1,7,1958,71,O,457849,.,.,.,1
USA,02,f,74,1,E,1,7,1958,71,O,419763,.,.,.,1
USA,02,f,75,1,E,1,7,1958,71,O,378304,.,.,.,1
USA,02,f,76,1,E,1,7,1958,71,O,344983,.,.,.,1
USA,02,f,77,1,E,1,7,1958,71,O,312951,.,.,.,1
USA,02,f,78,1,E,1,7,1958,71,O,279580,.,.,.,1
USA,02,f,79,1,E,1,7,1958,71,O,249338,.,.,.,1
USA,02,f,80,1,E,1,7,1958,71,O,226120,.,.,.,1
USA,02,f,81,1,E,1,7,1958,71,O,202217,.,.,.,1
USA,02,f,82,1,E,1,7,1958,71,O,175892,.,.,.,1
USA,02,f,83,1,E,1,7,1958,71,O,148097,.,.,.,1
USA,02,f,84,1,E,1,7,1958,71,O,120838,.,.,.,1
USA,02,f,85,+,E,1,7,1958,71,O,516458,.,.,.,1
USA,02,m,0,1,E,1,7,1958,71,O,2060167,.,.,.,1
USA,02,m,1,1,E,1,7,1958,71,O,2065502,.,.,.,1
USA,02,m,2,1,E,1,7,1958,71,O,1997894,.,.,.,1
USA,02,m,3,1,E,1,7,1958,71,O,1976732,.,.,.,1
USA,02,m,4,1,E,1,7,1958,71,O,1955413,.,.,.,1
USA,02,m,5,1,E,1,7,1958,71,O,1910285,.,.,.,1
USA,02,m,6,1,E,1,7,1958,71,O,1856268,.,.,.,1
USA,02,m,7,1,E,1,7,1958,71,O,1824510,.,.,.,1
USA,02,m,8,1,E,1,7,1958,71,O,1742348,.,.,.,1
USA,02,m,9,1,E,1,7,1958,71,O,1745784,.,.,.,1
USA,02,m,10,1,E,1,7,1958,71,O,1761573,.,.,.,1
USA,02,m,11,1,E,1,7,1958,71,O,1902938,.,.,.,1
USA,02,m,12,1,E,1,7,1958,71,O,1382279,.,.,.,1
USA,02,m,13,1,E,1,7,1958,71,O,1393437,.,.,.,1
USA,02,m,14,1,E,1,7,1958,71,O,1432630,.,.,.,1
USA,02,m,15,1,E,1,7,1958,71,O,1491622,.,.,.,1
USA,02,m,16,1,E,1,7,1958,71,O,1295515,.,.,.,1
USA,02,m,17,1,E,1,7,1958,71,O,1210708,.,.,.,1
USA,02,m,18,1,E,1,7,1958,71,O,1102522,.,.,.,1
USA,02,m,19,1,E,1,7,1958,71,O,1066633,.,.,.,1
USA,02,m,20,1,E,1,7,1958,71,O,1036506,.,.,.,1
USA,02,m,21,1,E,1,7,1958,71,O,979723,.,.,.,1
USA,02,m,22,1,E,1,7,1958,71,O,979638,.,.,.,1
USA,02,m,23,1,E,1,7,1958,71,O,1023855,.,.,.,1
USA,02,m,24,1,E,1,7,1958,71,O,977277,.,.,.,1
USA,02,m,25,1,E,1,7,1958,71,O,992693,.,.,.,1
USA,02,m,26,1,E,1,7,1958,71,O,1069632,.,.,.,1
USA,02,m,27,1,E,1,7,1958,71,O,1141422,.,.,.,1
USA,02,m,28,1,E,1,7,1958,71,O,1129958,.,.,.,1
USA,02,m,29,1,E,1,7,1958,71,O,1108295,.,.,.,1
USA,02,m,30,1,E,1,7,1958,71,O,1154763,.,.,.,1
USA,02,m,31,1,E,1,7,1958,71,O,1179227,.,.,.,1
USA,02,m,32,1,E,1,7,1958,71,O,1166422,.,.,.,1
USA,02,m,33,1,E,1,7,1958,71,O,1209572,.,.,.,1
USA,02,m,34,1,E,1,7,1958,71,O,1223016,.,.,.,1
USA,02,m,35,1,E,1,7,1958,71,O,1187824,.,.,.,1
USA,02,m,36,1,E,1,7,1958,71,O,1237182,.,.,.,1
USA,02,m,37,1,E,1,7,1958,71,O,1242707,.,.,.,1
USA,02,m,38,1,E,1,7,1958,71,O,1160536,.,.,.,1
USA,02,m,39,1,E,1,7,1958,71,O,1129751,.,.,.,1
USA,02,m,40,1,E,1,7,1958,71,O,1149172,.,.,.,1
USA,02,m,41,1,E,1,7,1958,71,O,1136514,.,.,.,1
USA,02,m,42,1,E,1,7,1958,71,O,1095558,.,.,.,1
USA,02,m,43,1,E,1,7,1958,71,O,1096054,.,.,.,1
USA,02,m,44,1,E,1,7,1958,71,O,1095701,.,.,.,1
USA,02,m,45,1,E,1,7,1958,71,O,1082372,.,.,.,1
USA,02,m,46,1,E,1,7,1958,71,O,1058268,.,.,.,1
USA,02,m,47,1,E,1,7,1958,71,O,1034057,.,.,.,1
USA,02,m,48,1,E,1,7,1958,71,O,1036867,.,.,.,1
USA,02,m,49,1,E,1,7,1958,71,O,1013436,.,.,.,1
USA,02,m,50,1,E,1,7,1958,71,O,967677,.,.,.,1
USA,02,m,51,1,E,1,7,1958,71,O,934898,.,.,.,1
USA,02,m,52,1,E,1,7,1958,71,O,914138,.,.,.,1
USA,02,m,53,1,E,1,7,1958,71,O,882635,.,.,.,1
USA,02,m,54,1,E,1,7,1958,71,O,859652,.,.,.,1
USA,02,m,55,1,E,1,7,1958,71,O,838846,.,.,.,1
USA,02,m,56,1,E,1,7,1958,71,O,800251,.,.,.,1
USA,02,m,57,1,E,1,7,1958,71,O,799808,.,.,.,1
USA,02,m,58,1,E,1,7,1958,71,O,794473,.,.,.,1
USA,02,m,59,1,E,1,7,1958,71,O,744622,.,.,.,1
USA,02,m,60,1,E,1,7,1958,71,O,707111,.,.,.,1
USA,02,m,61,1,E,1,7,1958,71,O,694960,.,.,.,1
USA,02,m,62,1,E,1,7,1958,71,O,680768,.,.,.,1
USA,02,m,63,1,E,1,7,1958,71,O,654400,.,.,.,1
USA,02,m,64,1,E,1,7,1958,71,O,636475,.,.,.,1
USA,02,m,65,1,E,1,7,1958,71,O,625115,.,.,.,1
USA,02,m,66,1,E,1,7,1958,71,O,597473,.,.,.,1
USA,02,m,67,1,E,1,7,1958,71,O,558172,.,.,.,1
USA,02,m,68,1,E,1,7,1958,71,O,541543,.,.,.,1
USA,02,m,69,1,E,1,7,1958,71,O,528435,.,.,.,1
USA,02,m,70,1,E,1,7,1958,71,O,486001,.,.,.,1
USA,02,m,71,1,E,1,7,1958,71,O,444940,.,.,.,1
USA,02,m,72,1,E,1,7,1958,71,O,417570,.,.,.,1
USA,02,m,73,1,E,1,7,1958,71,O,390541,.,.,.,1
USA,02,m,74,1,E,1,7,1958,71,O,353978,.,.,.,1
USA,02,m,75,1,E,1,7,1958,71,O,314152,.,.,.,1
USA,02,m,76,1,E,1,7,1958,71,O,283849,.,.,.,1
USA,02,m,77,1,E,1,7,1958,71,O,255931,.,.,.,1
USA,02,m,78,1,E,1,7,1958,71,O,225163,.,.,.,1
USA,02,m,79,1,E,1,7,1958,71,O,196825,.,.,.,1
USA,02,m,80,1,E,1,7,1958,71,O,174138,.,.,.,1
USA,02,m,81,1,E,1,7,1958,71,O,151858,.,.,.,1
USA,02,m,82,1,E,1,7,1958,71,O,129156,.,.,.,1
USA,02,m,83,1,E,1,7,1958,71,O,105395,.,.,.,1
USA,02,m,84,1,E,1,7,1958,71,O,82281,.,.,.,1
USA,02,m,85,+,E,1,7,1958,71,O,344023,.,.,.,1
USA,01,f,0,1,E,1,7,1959,85,O,2015614,.,.,.,1
USA,01,f,1,1,E,1,7,1959,85,O,2016115,.,.,.,1
USA,01,f,2,1,E,1,7,1959,85,O,2010792,.,.,.,1
USA,01,f,3,1,E,1,7,1959,85,O,1942844,.,.,.,1
USA,01,f,4,1,E,1,7,1959,85,O,1930251,.,.,.,1
USA,01,f,5,1,E,1,7,1959,85,O,1906260,.,.,.,1
USA,01,f,6,1,E,1,7,1959,85,O,1851739,.,.,.,1
USA,01,f,7,1,E,1,7,1959,85,O,1816954,.,.,.,1
USA,01,f,8,1,E,1,7,1959,85,O,1755614,.,.,.,1
USA,01,f,9,1,E,1,7,1959,85,O,1684589,.,.,.,1
USA,01,f,10,1,E,1,7,1959,85,O,1708978,.,.,.,1
USA,01,f,11,1,E,1,7,1959,85,O,1709777,.,.,.,1
USA,01,f,12,1,E,1,7,1959,85,O,1844422,.,.,.,1
USA,01,f,13,1,E,1,7,1959,85,O,1331345,.,.,.,1
USA,01,f,14,1,E,1,7,1959,85,O,1376823,.,.,.,1
USA,01,f,15,1,E,1,7,1959,85,O,1383599,.,.,.,1
USA,01,f,16,1,E,1,7,1959,85,O,1440922,.,.,.,1
USA,01,f,17,1,E,1,7,1959,85,O,1280402,.,.,.,1
USA,01,f,18,1,E,1,7,1959,85,O,1202560,.,.,.,1
USA,01,f,19,1,E,1,7,1959,85,O,1128517,.,.,.,1
USA,01,f,20,1,E,1,7,1959,85,O,1118658,.,.,.,1
USA,01,f,21,1,E,1,7,1959,85,O,1117552,.,.,.,1
USA,01,f,22,1,E,1,7,1959,85,O,1075334,.,.,.,1
USA,01,f,23,1,E,1,7,1959,85,O,1079754,.,.,.,1
USA,01,f,24,1,E,1,7,1959,85,O,1090703,.,.,.,1
USA,01,f,25,1,E,1,7,1959,85,O,1037955,.,.,.,1
USA,01,f,26,1,E,1,7,1959,85,O,1077734,.,.,.,1
USA,01,f,27,1,E,1,7,1959,85,O,1127916,.,.,.,1
USA,01,f,28,1,E,1,7,1959,85,O,1155559,.,.,.,1
USA,01,f,29,1,E,1,7,1959,85,O,1163836,.,.,.,1
USA,01,f,30,1,E,1,7,1959,85,O,1175878,.,.,.,1
USA,01,f,31,1,E,1,7,1959,85,O,1225837,.,.,.,1
USA,01,f,32,1,E,1,7,1959,85,O,1221079,.,.,.,1
USA,01,f,33,1,E,1,7,1959,85,O,1247090,.,.,.,1
USA,01,f,34,1,E,1,7,1959,85,O,1285117,.,.,.,1
USA,01,f,35,1,E,1,7,1959,85,O,1276696,.,.,.,1
USA,01,f,36,1,E,1,7,1959,85,O,1271248,.,.,.,1
USA,01,f,37,1,E,1,7,1959,85,O,1328523,.,.,.,1
USA,01,f,38,1,E,1,7,1959,85,O,1270036,.,.,.,1
USA,01,f,39,1,E,1,7,1959,85,O,1217497,.,.,.,1
USA,01,f,40,1,E,1,7,1959,85,O,1207558,.,.,.,1
USA,01,f,41,1,E,1,7,1959,85,O,1204233,.,.,.,1
USA,01,f,42,1,E,1,7,1959,85,O,1161452,.,.,.,1
USA,01,f,43,1,E,1,7,1959,85,O,1147433,.,.,.,1
USA,01,f,44,1,E,1,7,1959,85,O,1150226,.,.,.,1
USA,01,f,45,1,E,1,7,1959,85,O,1134162,.,.,.,1
USA,01,f,46,1,E,1,7,1959,85,O,1119711,.,.,.,1
USA,01,f,47,1,E,1,7,1959,85,O,1090430,.,.,.,1
USA,01,f,48,1,E,1,7,1959,85,O,1070852,.,.,.,1
USA,01,f,49,1,E,1,7,1959,85,O,1057562,.,.,.,1
USA,01,f,50,1,E,1,7,1959,85,O,1021010,.,.,.,1
USA,01,f,51,1,E,1,7,1959,85,O,982858,.,.,.,1
USA,01,f,52,1,E,1,7,1959,85,O,956999,.,.,.,1
USA,01,f,53,1,E,1,7,1959,85,O,933700,.,.,.,1
USA,01,f,54,1,E,1,7,1959,85,O,901016,.,.,.,1
USA,01,f,55,1,E,1,7,1959,85,O,887588,.,.,.,1
USA,01,f,56,1,E,1,7,1959,85,O,861456,.,.,.,1
USA,01,f,57,1,E,1,7,1959,85,O,833513,.,.,.,1
USA,01,f,58,1,E,1,7,1959,85,O,844182,.,.,.,1
USA,01,f,59,1,E,1,7,1959,85,O,809007,.,.,.,1
USA,01,f,60,1,E,1,7,1959,85,O,770686,.,.,.,1
USA,01,f,61,1,E,1,7,1959,85,O,751835,.,.,.,1
USA,01,f,62,1,E,1,7,1959,85,O,743265,.,.,.,1
USA,01,f,63,1,E,1,7,1959,85,O,725586,.,.,.,1
USA,01,f,64,1,E,1,7,1959,85,O,706961,.,.,.,1
USA,01,f,65,1,E,1,7,1959,85,O,698339,.,.,.,1
USA,01,f,66,1,E,1,7,1959,85,O,687334,.,.,.,1
USA,01,f,67,1,E,1,7,1959,85,O,656044,.,.,.,1
USA,01,f,68,1,E,1,7,1959,85,O,619713,.,.,.,1
USA,01,f,69,1,E,1,7,1959,85,O,606682,.,.,.,1
USA,01,f,70,1,E,1,7,1959,85,O,572855,.,.,.,1
USA,01,f,71,1,E,1,7,1959,85,O,528393,.,.,.,1
USA,01,f,72,1,E,1,7,1959,85,O,494759,.,.,.,1
USA,01,f,73,1,E,1,7,1959,85,O,470166,.,.,.,1
USA,01,f,74,1,E,1,7,1959,85,O,435785,.,.,.,1
USA,01,f,75,1,E,1,7,1959,85,O,398105,.,.,.,1
USA,01,f,76,1,E,1,7,1959,85,O,358507,.,.,.,1
USA,01,f,77,1,E,1,7,1959,85,O,329367,.,.,.,1
USA,01,f,78,1,E,1,7,1959,85,O,293456,.,.,.,1
USA,01,f,79,1,E,1,7,1959,85,O,262185,.,.,.,1
USA,01,f,80,1,E,1,7,1959,85,O,231097,.,.,.,1
USA,01,f,81,1,E,1,7,1959,85,O,208501,.,.,.,1
USA,01,f,82,1,E,1,7,1959,85,O,178574,.,.,.,1
USA,01,f,83,1,E,1,7,1959,85,O,154840,.,.,.,1
USA,01,f,84,1,E,1,7,1959,85,O,126269,.,.,.,1
USA,01,f,85,+,E,1,7,1959,85,O,544759,.,.,.,1
USA,01,m,0,1,E,1,7,1959,85,O,2081769,.,.,.,1
USA,01,m,1,1,E,1,7,1959,85,O,2087299,.,.,.,1
USA,01,m,2,1,E,1,7,1959,85,O,2081824,.,.,.,1
USA,01,m,3,1,E,1,7,1959,85,O,2004941,.,.,.,1
USA,01,m,4,1,E,1,7,1959,85,O,2003669,.,.,.,1
USA,01,m,5,1,E,1,7,1959,85,O,1971705,.,.,.,1
USA,01,m,6,1,E,1,7,1959,85,O,1912702,.,.,.,1
USA,01,m,7,1,E,1,7,1959,85,O,1880569,.,.,.,1
USA,01,m,8,1,E,1,7,1959,85,O,1814139,.,.,.,1
USA,01,m,9,1,E,1,7,1959,85,O,1749824,.,.,.,1
USA,01,m,10,1,E,1,7,1959,85,O,1769305,.,.,.,1
USA,01,m,11,1,E,1,7,1959,85,O,1772598,.,.,.,1
USA,01,m,12,1,E,1,7,1959,85,O,1913782,.,.,.,1
USA,01,m,13,1,E,1,7,1959,85,O,1372435,.,.,.,1
USA,01,m,14,1,E,1,7,1959,85,O,1420545,.,.,.,1
USA,01,m,15,1,E,1,7,1959,85,O,1420801,.,.,.,1
USA,01,m,16,1,E,1,7,1959,85,O,1478901,.,.,.,1
USA,01,m,17,1,E,1,7,1959,85,O,1306585,.,.,.,1
USA,01,m,18,1,E,1,7,1959,85,O,1178553,.,.,.,1
USA,01,m,19,1,E,1,7,1959,85,O,1096160,.,.,.,1
USA,01,m,20,1,E,1,7,1959,85,O,1070481,.,.,.,1
USA,01,m,21,1,E,1,7,1959,85,O,1053818,.,.,.,1
USA,01,m,22,1,E,1,7,1959,85,O,1000738,.,.,.,1
USA,01,m,23,1,E,1,7,1959,85,O,1030550,.,.,.,1
USA,01,m,24,1,E,1,7,1959,85,O,1045414,.,.,.,1
USA,01,m,25,1,E,1,7,1959,85,O,991293,.,.,.,1
USA,01,m,26,1,E,1,7,1959,85,O,1034928,.,.,.,1
USA,01,m,27,1,E,1,7,1959,85,O,1095003,.,.,.,1
USA,01,m,28,1,E,1,7,1959,85,O,1128272,.,.,.,1
USA,01,m,29,1,E,1,7,1959,85,O,1115504,.,.,.,1
USA,01,m,30,1,E,1,7,1959,85,O,1121839,.,.,.,1
USA,01,m,31,1,E,1,7,1959,85,O,1183224,.,.,.,1
USA,01,m,32,1,E,1,7,1959,85,O,1170254,.,.,.,1
USA,01,m,33,1,E,1,7,1959,85,O,1191386,.,.,.,1
USA,01,m,34,1,E,1,7,1959,85,O,1226296,.,.,.,1
USA,01,m,35,1,E,1,7,1959,85,O,1215177,.,.,.,1
USA,01,m,36,1,E,1,7,1959,85,O,1201485,.,.,.,1
USA,01,m,37,1,E,1,7,1959,85,O,1267639,.,.,.,1
USA,01,m,38,1,E,1,7,1959,85,O,1205395,.,.,.,1
USA,01,m,39,1,E,1,7,1959,85,O,1160304,.,.,.,1
USA,01,m,40,1,E,1,7,1959,85,O,1148718,.,.,.,1
USA,01,m,41,1,E,1,7,1959,85,O,1160229,.,.,.,1
USA,01,m,42,1,E,1,7,1959,85,O,1117646,.,.,.,1
USA,01,m,43,1,E,1,7,1959,85,O,1101488,.,.,.,1
USA,01,m,44,1,E,1,7,1959,85,O,1109920,.,.,.,1
USA,01,m,45,1,E,1,7,1959,85,O,1095708,.,.,.,1
USA,01,m,46,1,E,1,7,1959,85,O,1084747,.,.,.,1
USA,01,m,47,1,E,1,7,1959,85,O,1059859,.,.,.,1
USA,01,m,48,1,E,1,7,1959,85,O,1040170,.,.,.,1
USA,01,m,49,1,E,1,7,1959,85,O,1031516,.,.,.,1
USA,01,m,50,1,E,1,7,1959,85,O,993994,.,.,.,1
USA,01,m,51,1,E,1,7,1959,85,O,955706,.,.,.,1
USA,01,m,52,1,E,1,7,1959,85,O,930427,.,.,.,1
USA,01,m,53,1,E,1,7,1959,85,O,908762,.,.,.,1
USA,01,m,54,1,E,1,7,1959,85,O,878111,.,.,.,1
USA,01,m,55,1,E,1,7,1959,85,O,863733,.,.,.,1
USA,01,m,56,1,E,1,7,1959,85,O,835526,.,.,.,1
USA,01,m,57,1,E,1,7,1959,85,O,800299,.,.,.,1
USA,01,m,58,1,E,1,7,1959,85,O,807931,.,.,.,1
USA,01,m,59,1,E,1,7,1959,85,O,766040,.,.,.,1
USA,01,m,60,1,E,1,7,1959,85,O,721265,.,.,.,1
USA,01,m,61,1,E,1,7,1959,85,O,694819,.,.,.,1
USA,01,m,62,1,E,1,7,1959,85,O,680867,.,.,.,1
